sim_t,lat,lon,heading_deg,sog,xte_m,behavior,conflict,task_validity,ctwp_lat,ctwp_lon,target_lat,target_lon,cpa_m,avoidance_status,avoidance_turn_r,xte_nm,wall_t
558.12,63.459885,10.38111,323.777,7.08,55.15,TRANSIT,0,1,63.606554,10.38,63.448868,10.38,1226.3,NORMAL,500.0,0.0003,557.364
558.16,63.459887,10.381106,323.85,7.08,54.97,TRANSIT,0,1,63.606554,10.38,63.448868,10.38,1226.5,NORMAL,500.0,0.0003,557.406
558.2,63.459889,10.381103,323.923,7.08,54.79,TRANSIT,0,1,63.606554,10.38,63.448863,10.38,1227.2,NORMAL,500.0,0.0003,557.446
558.24,63.459891,10.381099,323.997,7.08,54.61,TRANSIT,0,1,63.606554,10.38,63.448863,10.38,1227.4,NORMAL,500.0,0.0003,557.484
558.28,63.459893,10.381096,324.07,7.08,54.44,TRANSIT,0,1,63.606554,10.38,63.448863,10.38,1227.7,NORMAL,500.0,0.0003,557.524
558.32,63.459895,10.381092,324.143,7.08,54.26,TRANSIT,0,1,63.606554,10.38,63.448859,10.38,1228.4,NORMAL,500.0,0.0003,557.566
558.36,63.459897,10.381089,324.216,7.08,54.08,TRANSIT,0,1,63.606554,10.38,63.448859,10.38,1228.6,NORMAL,500.0,0.0003,557.605
558.4,63.459899,10.381085,324.289,7.08,53.91,TRANSIT,0,1,63.606554,10.38,63.448854,10.38,1229.3,NORMAL,500.0,0.0003,557.646
558.44,63.459901,10.381081,324.362,7.08,53.73,TRANSIT,0,1,63.606554,10.38,63.448854,10.38,1229.5,NORMAL,500.0,0.0003,557.685
558.48,63.459903,10.381078,324.436,7.08,53.55,TRANSIT,0,1,63.606554,10.38,63.448854,10.38,1229.8,NORMAL,500.0,0.0003,557.724
558.5,63.459904,10.381076,324.472,7.08,53.47,TRANSIT,0,1,63.606554,10.38,63.448849,10.38,1230.4,NORMAL,500.0,0.0003,557.75
558.54,63.459906,10.381073,324.545,7.07,53.29,TRANSIT,0,1,63.606554,10.38,63.448849,10.38,1230.6,NORMAL,500.0,0.0003,557.784
558.58,63.459908,10.381069,324.618,7.07,53.12,TRANSIT,0,1,63.606554,10.38,63.448849,10.38,1230.8,NORMAL,500.0,0.0003,557.823
558.62,63.45991,10.381066,324.691,7.07,52.94,TRANSIT,0,1,63.606554,10.38,63.448845,10.38,1231.5,NORMAL,500.0,0.0003,557.865
558.66,63.459912,10.381062,324.764,7.07,52.77,TRANSIT,0,1,63.606554,10.38,63.448845,10.38,1231.7,NORMAL,500.0,0.0003,557.905
558.7,63.459914,10.381059,324.836,7.07,52.59,TRANSIT,0,1,63.606554,10.38,63.44884,10.38,1232.5,NORMAL,500.0,0.0003,557.946
558.74,63.459916,10.381055,324.909,7.07,52.42,TRANSIT,0,1,63.606554,10.38,63.44884,10.38,1232.7,NORMAL,500.0,0.0003,557.984
558.78,63.459918,10.381052,324.982,7.07,52.25,TRANSIT,0,1,63.606554,10.38,63.44884,10.38,1232.9,NORMAL,500.0,0.0003,558.025
558.82,63.45992,10.381048,325.054,7.07,52.07,TRANSIT,0,1,63.606554,10.38,63.448836,10.38,1233.6,NORMAL,500.0,0.0003,558.066
558.86,63.459922,10.381045,325.127,7.07,51.9,TRANSIT,0,1,63.606554,10.38,63.448836,10.38,1233.9,NORMAL,500.0,0.0003,558.104
558.9,63.459924,10.381041,325.2,7.07,51.73,TRANSIT,0,1,63.606554,10.38,63.448836,10.38,1234.1,NORMAL,500.0,0.0003,558.145
558.94,63.459926,10.381038,325.272,7.07,51.56,TRANSIT,0,1,63.606554,10.38,63.448831,10.38,1234.8,NORMAL,500.0,0.0003,558.184
558.98,63.459928,10.381034,325.344,7.07,51.38,TRANSIT,0,1,63.606554,10.38,63.448831,10.38,1235.0,NORMAL,500.0,0.0003,558.223
559.0,63.459929,10.381032,325.381,7.07,51.3,TRANSIT,0,1,63.606554,10.38,63.448826,10.38,1235.6,NORMAL,500.0,0.0003,558.249
559.04,63.459931,10.381029,325.453,7.07,51.13,TRANSIT,0,1,63.606554,10.38,63.448826,10.38,1235.9,NORMAL,500.0,0.0003,558.285
559.08,63.459933,10.381026,325.525,7.07,50.96,TRANSIT,0,1,63.606554,10.38,63.448826,10.38,1236.1,NORMAL,500.0,0.0003,558.324
559.12,63.459935,10.381022,325.597,7.07,50.78,TRANSIT,0,1,63.606554,10.38,63.448822,10.38,1236.8,NORMAL,500.0,0.0003,558.364
559.16,63.459937,10.381019,325.67,7.07,50.61,TRANSIT,0,1,63.606554,10.38,63.448822,10.38,1237.0,NORMAL,500.0,0.0003,558.404
559.2,63.459939,10.381015,325.742,7.07,50.44,TRANSIT,0,1,63.606554,10.38,63.448817,10.38,1237.8,NORMAL,500.0,0.0003,558.447
559.24,63.459941,10.381012,325.814,7.07,50.27,TRANSIT,0,1,63.606554,10.38,63.448817,10.38,1238.0,NORMAL,500.0,0.0003,558.484
559.28,63.459943,10.381008,325.886,7.07,50.1,TRANSIT,0,1,63.606554,10.38,63.448817,10.38,1238.2,NORMAL,500.0,0.0003,558.525
559.32,63.459945,10.381005,325.958,7.07,49.94,TRANSIT,0,1,63.606554,10.38,63.448812,10.38,1238.9,NORMAL,500.0,0.0003,558.565
559.36,63.459947,10.381002,326.03,7.07,49.77,TRANSIT,0,1,63.606554,10.38,63.448812,10.38,1239.2,NORMAL,500.0,0.0003,558.605
559.4,63.459949,10.380998,326.101,7.07,49.6,TRANSIT,0,1,63.606554,10.38,63.448808,10.38,1239.9,NORMAL,500.0,0.0003,558.645
559.44,63.459951,10.380995,326.173,7.07,49.43,TRANSIT,0,1,63.606554,10.38,63.448808,10.38,1240.1,NORMAL,500.0,0.0003,558.688
559.48,63.459954,10.380991,326.245,7.07,49.26,TRANSIT,0,1,63.606554,10.38,63.448808,10.38,1240.3,NORMAL,500.0,0.0003,558.724
559.52,63.459956,10.380988,326.317,7.07,49.09,TRANSIT,0,1,63.606554,10.38,63.448803,10.38,1241.1,NORMAL,500.0,0.0003,558.765
559.56,63.459958,10.380985,326.388,7.07,48.93,TRANSIT,0,1,63.606554,10.38,63.448803,10.38,1241.3,NORMAL,500.0,0.0003,558.805
559.6,63.45996,10.380981,326.46,7.07,48.76,TRANSIT,0,1,63.606554,10.38,63.448803,10.38,1241.5,NORMAL,500.0,0.0003,558.845
559.64,63.459962,10.380978,326.531,7.06,48.59,TRANSIT,0,1,63.606554,10.38,63.448799,10.38,1242.2,NORMAL,500.0,0.0003,558.885
559.68,63.459964,10.380975,326.603,7.06,48.42,TRANSIT,0,1,63.606554,10.38,63.448799,10.38,1242.5,NORMAL,500.0,0.0003,558.925
559.72,63.459966,10.380971,326.674,7.06,48.26,TRANSIT,0,1,63.606554,10.38,63.448794,10.38,1243.2,NORMAL,500.0,0.0003,558.965
559.76,63.459968,10.380968,326.746,7.06,48.09,TRANSIT,0,1,63.606554,10.38,63.448794,10.38,1243.4,NORMAL,500.0,0.0003,559.006
559.8,63.45997,10.380965,326.817,7.06,47.93,TRANSIT,0,1,63.606554,10.38,63.448789,10.38,1244.2,NORMAL,500.0,0.0003,559.045
559.84,63.459972,10.380961,326.888,7.06,47.76,TRANSIT,0,1,63.606554,10.38,63.448789,10.38,1244.4,NORMAL,500.0,0.0003,559.085
559.88,63.459974,10.380958,326.96,7.06,47.6,TRANSIT,0,1,63.606554,10.38,63.448789,10.38,1244.6,NORMAL,500.0,0.0003,559.124
559.92,63.459976,10.380955,327.031,7.06,47.43,TRANSIT,0,1,63.606554,10.38,63.448785,10.38,1245.3,NORMAL,500.0,0.0003,559.165
559.96,63.459978,10.380951,327.102,7.06,47.27,TRANSIT,0,1,63.606554,10.38,63.448785,10.38,1245.6,NORMAL,500.0,0.0003,559.205
560.01,63.45998,10.380948,327.173,7.06,47.1,TRANSIT,0,1,63.606554,10.38,63.44878,10.38,1246.3,NORMAL,500.0,0.0003,559.254
560.04,63.459982,10.380945,327.245,7.06,46.94,TRANSIT,0,1,63.606554,10.38,63.44878,10.38,1246.5,NORMAL,500.0,0.0003,559.285
560.08,63.459984,10.380941,327.316,7.06,46.77,TRANSIT,0,1,63.606554,10.38,63.44878,10.38,1246.8,NORMAL,500.0,0.0003,559.324
560.12,63.459987,10.380938,327.387,7.05,46.61,TRANSIT,0,1,63.606554,10.38,63.448775,10.38,1247.5,NORMAL,500.0,0.0003,559.364
560.16,63.459989,10.380935,327.457,7.05,46.45,TRANSIT,0,1,63.606554,10.38,63.448775,10.38,1247.7,NORMAL,500.0,0.0003,559.408
560.2,63.459991,10.380932,327.528,7.05,46.29,TRANSIT,0,1,63.606554,10.38,63.448775,10.38,1247.9,NORMAL,500.0,0.0003,559.445
560.24,63.459993,10.380928,327.599,7.05,46.12,TRANSIT,0,1,63.606554,10.38,63.448771,10.38,1248.7,NORMAL,500.0,0.0003,559.485
560.28,63.459995,10.380925,327.67,7.04,45.96,TRANSIT,0,1,63.606554,10.38,63.448771,10.38,1248.9,NORMAL,500.0,0.0003,559.525
560.32,63.459997,10.380922,327.741,7.04,45.8,TRANSIT,0,1,63.606554,10.38,63.448766,10.38,1249.6,NORMAL,500.0,0.0003,559.565
560.36,63.459999,10.380919,327.811,7.04,45.64,TRANSIT,0,1,63.606554,10.38,63.448766,10.38,1249.9,NORMAL,500.0,0.0003,559.605
560.4,63.460001,10.380915,327.882,7.04,45.48,TRANSIT,0,1,63.606554,10.38,63.448766,10.38,1250.1,NORMAL,500.0,0.0003,559.644
560.44,63.460003,10.380912,327.952,7.04,45.32,TRANSIT,0,1,63.606554,10.38,63.448762,10.38,1250.8,NORMAL,500.0,0.0003,559.688
560.48,63.460005,10.380909,328.023,7.03,45.16,TRANSIT,0,1,63.606554,10.38,63.448762,10.38,1251.1,NORMAL,500.0,0.0003,559.725
560.52,63.460007,10.380906,328.093,7.03,45.0,TRANSIT,0,1,63.606554,10.38,63.448757,10.38,1251.8,NORMAL,500.0,0.0003,559.766
560.56,63.460009,10.380902,328.163,7.03,44.84,TRANSIT,0,1,63.606554,10.38,63.448757,10.38,1252.0,NORMAL,500.0,0.0003,559.806
560.6,63.460011,10.380899,328.234,7.03,44.68,TRANSIT,0,1,63.606554,10.38,63.448752,10.38,1252.8,NORMAL,500.0,0.0003,559.847
560.64,63.460014,10.380896,328.304,7.02,44.52,TRANSIT,0,1,63.606554,10.38,63.448752,10.38,1253.0,NORMAL,500.0,0.0003,559.884
560.68,63.460016,10.380893,328.374,7.02,44.36,TRANSIT,0,1,63.606554,10.38,63.448752,10.38,1253.2,NORMAL,500.0,0.0003,559.923
560.72,63.460018,10.38089,328.444,7.02,44.2,TRANSIT,0,1,63.606554,10.38,63.448748,10.38,1254.0,NORMAL,500.0,0.0003,559.966
560.76,63.46002,10.380887,328.514,7.02,44.05,TRANSIT,0,1,63.606554,10.38,63.448748,10.38,1254.2,NORMAL,500.0,0.0003,560.006
560.8,63.460022,10.380883,328.584,7.01,43.89,TRANSIT,0,1,63.606554,10.38,63.448743,10.38,1254.9,NORMAL,500.0,0.0003,560.046
560.84,63.460024,10.38088,328.654,7.01,43.73,TRANSIT,0,1,63.606554,10.38,63.448743,10.38,1255.2,NORMAL,500.0,0.0003,560.085
560.88,63.460026,10.380877,328.724,7.01,43.57,TRANSIT,0,1,63.606554,10.38,63.448743,10.38,1255.4,NORMAL,500.0,0.0003,560.125
560.92,63.460028,10.380874,328.794,7.01,43.42,TRANSIT,0,1,63.606554,10.38,63.448738,10.38,1256.1,NORMAL,500.0,0.0003,560.167
560.96,63.46003,10.380871,328.864,7.01,43.26,TRANSIT,0,1,63.606554,10.38,63.448738,10.38,1256.3,NORMAL,500.0,0.0003,560.205
561.0,63.460032,10.380868,328.934,7.0,43.11,TRANSIT,0,1,63.606554,10.38,63.448734,10.38,1257.1,NORMAL,500.0,0.0003,560.248
561.04,63.460034,10.380864,329.003,7.0,42.95,TRANSIT,0,1,63.606554,10.38,63.448734,10.38,1257.3,NORMAL,500.0,0.0003,560.285
561.08,63.460037,10.380861,329.073,7.0,42.8,TRANSIT,0,1,63.606554,10.38,63.448734,10.38,1257.5,NORMAL,500.0,0.0003,560.323
561.12,63.460039,10.380858,329.142,6.99,42.64,TRANSIT,0,1,63.606554,10.38,63.448729,10.38,1258.3,NORMAL,500.0,0.0003,560.365
561.16,63.460041,10.380855,329.212,6.99,42.49,TRANSIT,0,1,63.606554,10.38,63.448729,10.38,1258.5,NORMAL,500.0,0.0003,560.404
561.2,63.460043,10.380852,329.281,6.99,42.33,TRANSIT,0,1,63.606554,10.38,63.448725,10.38,1259.3,NORMAL,500.0,0.0003,560.444
561.24,63.460045,10.380849,329.351,6.98,42.18,TRANSIT,0,1,63.606554,10.38,63.448725,10.38,1259.5,NORMAL,500.0,0.0003,560.484
561.28,63.460047,10.380846,329.42,6.98,42.03,TRANSIT,0,1,63.606554,10.38,63.448725,10.38,1259.7,NORMAL,500.0,0.0003,560.525
561.32,63.460049,10.380843,329.489,6.98,41.87,TRANSIT,0,1,63.606554,10.38,63.44872,10.38,1260.5,NORMAL,500.0,0.0003,560.564
561.36,63.460051,10.38084,329.558,6.98,41.72,TRANSIT,0,1,63.606554,10.38,63.44872,10.38,1260.7,NORMAL,500.0,0.0003,560.604
561.4,63.460053,10.380837,329.627,6.97,41.57,TRANSIT,0,1,63.606554,10.38,63.44872,10.38,1260.9,NORMAL,500.0,0.0003,560.647
561.44,63.460056,10.380834,329.696,6.97,41.42,TRANSIT,0,1,63.606554,10.38,63.448715,10.38,1261.7,NORMAL,500.0,0.0003,560.687
561.48,63.460058,10.380831,329.765,6.97,41.27,TRANSIT,0,1,63.606554,10.38,63.448715,10.38,1261.9,NORMAL,500.0,0.0003,560.725
561.51,63.460059,10.380829,329.8,6.97,41.19,TRANSIT,0,1,63.606554,10.38,63.448711,10.38,1262.5,NORMAL,500.0,0.0003,560.752
561.54,63.460061,10.380826,329.869,6.96,41.04,TRANSIT,0,1,63.606554,10.38,63.448711,10.38,1262.7,NORMAL,500.0,0.0003,560.785
561.58,63.460063,10.380823,329.937,6.96,40.89,TRANSIT,0,1,63.606554,10.38,63.448711,10.38,1263.0,NORMAL,500.0,0.0003,560.825
561.62,63.460065,10.38082,330.006,6.96,40.74,TRANSIT,0,1,63.606554,10.38,63.448706,10.38,1263.7,NORMAL,500.0,0.0003,560.865
561.66,63.460067,10.380817,330.075,6.96,40.59,TRANSIT,0,1,63.606554,10.38,63.448706,10.38,1263.9,NORMAL,500.0,0.0003,560.905
561.7,63.460069,10.380814,330.143,6.96,40.44,TRANSIT,0,1,63.606554,10.38,63.448701,10.38,1264.7,NORMAL,500.0,0.0003,560.946
561.74,63.460071,10.380811,330.212,6.95,40.29,TRANSIT,0,1,63.606554,10.38,63.448701,10.38,1264.9,NORMAL,500.0,0.0003,560.985
561.78,63.460073,10.380808,330.28,6.95,40.14,TRANSIT,0,1,63.606554,10.38,63.448701,10.38,1265.2,NORMAL,500.0,0.0003,561.027
561.84,63.460076,10.380805,330.348,6.95,39.99,TRANSIT,0,1,63.606554,10.38,63.448697,10.38,1265.9,NORMAL,500.0,0.0003,561.083
561.87,63.460078,10.380802,330.416,6.95,39.84,TRANSIT,0,1,63.606554,10.38,63.448697,10.38,1266.1,NORMAL,500.0,0.0003,561.112
561.91,63.46008,10.380799,330.485,6.95,39.69,TRANSIT,0,1,63.606554,10.38,63.448692,10.38,1266.9,NORMAL,500.0,0.0003,561.157
561.94,63.460082,10.380796,330.553,6.95,39.55,TRANSIT,0,1,63.606554,10.38,63.448692,10.38,1267.1,NORMAL,500.0,0.0003,561.185
561.98,63.460084,10.380793,330.621,6.94,39.4,TRANSIT,0,1,63.606554,10.38,63.448692,10.38,1267.3,NORMAL,500.0,0.0003,561.226
562.01,63.460085,10.380792,330.655,6.94,39.33,TRANSIT,0,1,63.606554,10.38,63.448688,10.38,1268.0,NORMAL,500.0,0.0003,561.253
562.04,63.460087,10.380789,330.723,6.94,39.18,TRANSIT,0,1,63.606554,10.38,63.448688,10.38,1268.2,NORMAL,500.0,0.0003,561.286
562.08,63.460089,10.380786,330.79,6.94,39.03,TRANSIT,0,1,63.606554,10.38,63.448688,10.38,1268.4,NORMAL,500.0,0.0003,561.329
562.12,63.460091,10.380783,330.858,6.94,38.89,TRANSIT,0,1,63.606554,10.38,63.448683,10.38,1269.2,NORMAL,500.0,0.0003,561.365
562.16,63.460094,10.38078,330.926,6.94,38.74,TRANSIT,0,1,63.606554,10.38,63.448683,10.38,1269.4,NORMAL,500.0,0.0003,561.408
562.2,63.460096,10.380777,330.994,6.94,38.59,TRANSIT,0,1,63.606554,10.38,63.448678,10.38,1270.1,NORMAL,500.0,0.0003,561.448
562.24,63.460098,10.380774,331.061,6.93,38.45,TRANSIT,0,1,63.606554,10.38,63.448678,10.38,1270.4,NORMAL,500.0,0.0003,561.485
562.28,63.4601,10.380771,331.129,6.93,38.3,TRANSIT,0,1,63.606554,10.38,63.448678,10.38,1270.6,NORMAL,500.0,0.0003,561.525
562.32,63.460102,10.380768,331.196,6.93,38.16,TRANSIT,0,1,63.606554,10.38,63.448674,10.38,1271.4,NORMAL,500.0,0.0003,561.564
562.36,63.460104,10.380765,331.264,6.93,38.02,TRANSIT,0,1,63.606554,10.38,63.448674,10.38,1271.6,NORMAL,500.0,0.0003,561.604
562.4,63.460106,10.380762,331.331,6.93,37.87,TRANSIT,0,1,63.606554,10.38,63.448669,10.38,1272.3,NORMAL,500.0,0.0003,561.647
562.44,63.460108,10.380759,331.398,6.93,37.73,TRANSIT,0,1,63.606554,10.38,63.448669,10.38,1272.6,NORMAL,500.0,0.0003,561.685
562.48,63.460111,10.380756,331.466,6.92,37.58,TRANSIT,0,1,63.606554,10.38,63.448669,10.38,1272.8,NORMAL,500.0,0.0003,561.725
562.5,63.460112,10.380755,331.499,6.92,37.51,TRANSIT,0,1,63.606554,10.38,63.448664,10.38,1273.4,NORMAL,500.0,0.0003,561.751
562.54,63.460114,10.380752,331.566,6.92,37.37,TRANSIT,0,1,63.606554,10.38,63.448664,10.38,1273.7,NORMAL,500.0,0.0003,561.785
562.58,63.460116,10.380749,331.634,6.92,37.23,TRANSIT,0,1,63.606554,10.38,63.448664,10.38,1273.9,NORMAL,500.0,0.0003,561.825
562.62,63.460118,10.380746,331.701,6.92,37.08,TRANSIT,0,1,63.606554,10.38,63.44866,10.38,1274.6,NORMAL,500.0,0.0003,561.866
562.66,63.46012,10.380744,331.767,6.92,36.94,TRANSIT,0,1,63.606554,10.38,63.44866,10.38,1274.9,NORMAL,500.0,0.0003,561.904
562.7,63.460122,10.380741,331.834,6.92,36.8,TRANSIT,0,1,63.606554,10.38,63.448655,10.38,1275.6,NORMAL,500.0,0.0003,561.946
562.74,63.460125,10.380738,331.901,6.91,36.66,TRANSIT,0,1,63.606554,10.38,63.448655,10.38,1275.9,NORMAL,500.0,0.0003,561.985
562.78,63.460127,10.380735,331.968,6.91,36.52,TRANSIT,0,1,63.606554,10.38,63.448655,10.38,1276.1,NORMAL,500.0,0.0003,562.024
562.82,63.460129,10.380732,332.034,6.91,36.38,TRANSIT,0,1,63.606554,10.38,63.448651,10.38,1276.8,NORMAL,500.0,0.0003,562.064
562.88,63.460131,10.380729,332.101,6.91,36.24,TRANSIT,0,1,63.606554,10.38,63.448651,10.38,1277.1,NORMAL,500.0,0.0003,562.132
562.92,63.460134,10.380725,332.201,6.91,36.03,TRANSIT,0,1,63.606554,10.38,63.448646,10.38,1277.9,NORMAL,500.0,0.0003,562.165
562.96,63.460136,10.380722,332.267,6.9,35.89,TRANSIT,0,1,63.606554,10.38,63.448646,10.38,1278.2,NORMAL,500.0,0.0003,562.205
563.0,63.460138,10.38072,332.333,6.9,35.75,TRANSIT,0,1,63.606554,10.38,63.448641,10.38,1278.9,NORMAL,500.0,0.0003,562.252
563.04,63.460141,10.380717,332.399,6.9,35.61,TRANSIT,0,1,63.606554,10.38,63.448641,10.38,1279.2,NORMAL,500.0,0.0003,562.284
563.08,63.460143,10.380714,332.465,6.9,35.47,TRANSIT,0,1,63.606554,10.38,63.448641,10.38,1279.4,NORMAL,500.0,0.0003,562.325
563.12,63.460145,10.380711,332.532,6.9,35.33,TRANSIT,0,1,63.606554,10.38,63.448637,10.38,1280.1,NORMAL,500.0,0.0003,562.365
563.16,63.460147,10.380708,332.598,6.9,35.2,TRANSIT,0,1,63.606554,10.38,63.448637,10.38,1280.4,NORMAL,500.0,0.0003,562.404
563.2,63.460149,10.380706,332.664,6.89,35.06,TRANSIT,0,1,63.606554,10.38,63.448632,10.38,1281.1,NORMAL,500.0,0.0003,562.445
563.24,63.460151,10.380703,332.729,6.89,34.92,TRANSIT,0,1,63.606554,10.38,63.448632,10.38,1281.4,NORMAL,500.0,0.0003,562.485
563.28,63.460153,10.3807,332.795,6.89,34.78,TRANSIT,0,1,63.606554,10.38,63.448632,10.38,1281.6,NORMAL,500.0,0.0003,562.525
563.32,63.460156,10.380697,332.861,6.89,34.65,TRANSIT,0,1,63.606554,10.38,63.448627,10.38,1282.4,NORMAL,500.0,0.0003,562.565
563.36,63.460158,10.380695,332.927,6.89,34.51,TRANSIT,0,1,63.606554,10.38,63.448627,10.38,1282.6,NORMAL,500.0,0.0003,562.604
563.4,63.46016,10.380692,332.992,6.89,34.37,TRANSIT,0,1,63.606554,10.38,63.448623,10.38,1283.3,NORMAL,500.0,0.0003,562.646
563.44,63.460162,10.380689,333.058,6.89,34.24,TRANSIT,0,1,63.606554,10.38,63.448623,10.38,1283.6,NORMAL,500.0,0.0003,562.684
563.48,63.460164,10.380686,333.123,6.88,34.1,TRANSIT,0,1,63.606554,10.38,63.448623,10.38,1283.8,NORMAL,500.0,0.0003,562.723
563.52,63.460166,10.380684,333.189,6.88,33.97,TRANSIT,0,1,63.606554,10.38,63.448618,10.38,1284.6,NORMAL,500.0,0.0003,562.765
563.56,63.460169,10.380681,333.254,6.88,33.83,TRANSIT,0,1,63.606554,10.38,63.448618,10.38,1284.8,NORMAL,500.0,0.0003,562.804
563.6,63.460171,10.380678,333.319,6.88,33.7,TRANSIT,0,1,63.606554,10.38,63.448614,10.38,1285.5,NORMAL,500.0,0.0003,562.845
563.64,63.460173,10.380676,333.385,6.88,33.56,TRANSIT,0,1,63.606554,10.38,63.448614,10.38,1285.8,NORMAL,500.0,0.0003,562.883
563.68,63.460175,10.380673,333.45,6.88,33.43,TRANSIT,0,1,63.606554,10.38,63.448614,10.38,1286.0,NORMAL,500.0,0.0003,562.925
563.72,63.460177,10.38067,333.515,6.87,33.3,TRANSIT,0,1,63.606554,10.38,63.448609,10.38,1286.8,NORMAL,500.0,0.0003,562.964
563.76,63.460179,10.380667,333.58,6.87,33.16,TRANSIT,0,1,63.606554,10.38,63.448609,10.38,1287.0,NORMAL,500.0,0.0003,563.004
563.8,63.460182,10.380665,333.644,6.87,33.03,TRANSIT,0,1,63.606554,10.38,63.448604,10.38,1287.8,NORMAL,500.0,0.0003,563.045
563.84,63.460184,10.380662,333.709,6.87,32.9,TRANSIT,0,1,63.606554,10.38,63.448604,10.38,1288.0,NORMAL,500.0,0.0003,563.085
563.88,63.460186,10.380659,333.774,6.87,32.77,TRANSIT,0,1,63.606554,10.38,63.448604,10.38,1288.2,NORMAL,500.0,0.0003,563.125
563.92,63.460188,10.380657,333.838,6.87,32.63,TRANSIT,0,1,63.606554,10.38,63.4486,10.38,1289.0,NORMAL,500.0,0.0003,563.165
563.96,63.46019,10.380654,333.903,6.87,32.5,TRANSIT,0,1,63.606554,10.38,63.4486,10.38,1289.2,NORMAL,500.0,0.0003,563.204
564.0,63.460192,10.380652,333.967,6.86,32.37,TRANSIT,0,1,63.606554,10.38,63.4486,10.38,1289.5,NORMAL,500.0,0.0002,563.249
564.04,63.460195,10.380649,334.032,6.86,32.24,TRANSIT,0,1,63.606554,10.38,63.448595,10.38,1290.2,NORMAL,500.0,0.0002,563.284
564.08,63.460197,10.380646,334.096,6.86,32.11,TRANSIT,0,1,63.606554,10.38,63.448595,10.38,1290.5,NORMAL,500.0,0.0002,563.325
564.12,63.460199,10.380644,334.16,6.86,31.98,TRANSIT,0,1,63.606554,10.38,63.44859,10.38,1291.2,NORMAL,500.0,0.0002,563.365
564.16,63.460201,10.380641,334.225,6.86,31.85,TRANSIT,0,1,63.606554,10.38,63.44859,10.38,1291.4,NORMAL,500.0,0.0002,563.405
564.2,63.460203,10.380638,334.289,6.86,31.72,TRANSIT,0,1,63.606554,10.38,63.448586,10.38,1292.2,NORMAL,500.0,0.0002,563.446
564.24,63.460205,10.380636,334.353,6.85,31.59,TRANSIT,0,1,63.606554,10.38,63.448586,10.38,1292.4,NORMAL,500.0,0.0002,563.484
564.28,63.460208,10.380633,334.417,6.85,31.46,TRANSIT,0,1,63.606554,10.38,63.448586,10.38,1292.7,NORMAL,500.0,0.0002,563.525
564.33,63.46021,10.380631,334.481,6.85,31.33,TRANSIT,0,1,63.606554,10.38,63.448581,10.38,1293.4,NORMAL,500.0,0.0002,563.575
564.36,63.460211,10.380629,334.513,6.85,31.27,TRANSIT,0,1,63.606554,10.38,63.448581,10.38,1293.5,NORMAL,500.0,0.0002,563.6
564.39,63.460213,10.380627,334.576,6.85,31.14,TRANSIT,0,1,63.606554,10.38,63.448581,10.38,1293.8,NORMAL,500.0,0.0002,563.634
564.42,63.460215,10.380624,334.64,6.85,31.01,TRANSIT,0,1,63.606554,10.38,63.448577,10.38,1294.5,NORMAL,500.0,0.0002,563.664
564.46,63.460217,10.380622,334.704,6.85,30.88,TRANSIT,0,1,63.606554,10.38,63.448577,10.38,1294.8,NORMAL,500.0,0.0002,563.705
564.5,63.46022,10.380619,334.767,6.84,30.75,TRANSIT,0,1,63.606554,10.38,63.448572,10.38,1295.5,NORMAL,500.0,0.0002,563.752
564.54,63.460222,10.380616,334.831,6.84,30.63,TRANSIT,0,1,63.606554,10.38,63.448572,10.38,1295.8,NORMAL,500.0,0.0002,563.785
564.58,63.460224,10.380614,334.894,6.84,30.5,TRANSIT,0,1,63.606554,10.38,63.448572,10.38,1296.0,NORMAL,500.0,0.0002,563.825
564.62,63.460226,10.380611,334.958,6.84,30.37,TRANSIT,0,1,63.606554,10.38,63.448567,10.38,1296.8,NORMAL,500.0,0.0002,563.864
564.66,63.460228,10.380609,335.021,6.84,30.25,TRANSIT,0,1,63.606554,10.38,63.448567,10.38,1297.0,NORMAL,500.0,0.0002,563.905
564.7,63.460231,10.380606,335.084,6.84,30.12,TRANSIT,0,1,63.606554,10.38,63.448563,10.38,1297.8,NORMAL,500.0,0.0002,563.947
564.74,63.460233,10.380604,335.147,6.84,30.0,TRANSIT,0,1,63.606554,10.38,63.448563,10.38,1298.0,NORMAL,500.0,0.0002,563.989
564.77,63.460234,10.380602,335.179,6.83,29.93,TRANSIT,0,1,63.606554,10.38,63.448563,10.38,1298.1,NORMAL,500.0,0.0002,564.02
564.8,63.460236,10.3806,335.242,6.83,29.81,TRANSIT,0,1,63.606554,10.38,63.448563,10.38,1298.4,NORMAL,500.0,0.0002,564.046
564.84,63.460238,10.380597,335.305,6.83,29.68,TRANSIT,0,1,63.606554,10.38,63.448558,10.38,1299.1,NORMAL,500.0,0.0002,564.083
564.88,63.46024,10.380595,335.367,6.83,29.56,TRANSIT,0,1,63.606554,10.38,63.448558,10.38,1299.4,NORMAL,500.0,0.0002,564.124
564.92,63.460243,10.380592,335.43,6.83,29.43,TRANSIT,0,1,63.606554,10.38,63.448553,10.38,1300.1,NORMAL,500.0,0.0002,564.164
564.96,63.460245,10.38059,335.493,6.83,29.31,TRANSIT,0,1,63.606554,10.38,63.448553,10.38,1300.4,NORMAL,500.0,0.0002,564.205
